year,constructor,value,name
1990,109,0,Phillips
1990,110,0,Lesovsky
1990,111,0,Trevis
1990,112,0,Meskowski
1990,113,0,Kurtis Kraft
1990,114,0,Kuzma
1990,115,0,Christensen
1990,116,0,Ewing
1990,117,0,Aston Martin
1990,119,0,Moore
1990,120,0,Dunn
1990,121,0,Elder
1990,122,0,Sutton
1990,123,0,Fry
1990,124,0,Tec-Mec
1990,125,0,Connaught
1990,126,0,Alta
1990,127,0,OSCA
1990,128,0,Gordini
1990,129,0,Stevens
1990,130,0,Bugatti
1990,131,0,Mercedes
1990,132,0,Lancia
1990,133,0,HWM
1990,134,0,Schroeder
1990,135,0,Pawl
1990,136,0,Pankratz
1990,137,0,Arzani-Volpini
1990,138,0,Nichels
1990,139,0,Bromme
1990,140,0,Klenk
1990,141,0,Simca
1990,142,0,Turner
1990,143,0,Del Roy
1990,144,0,Veritas
1990,145,0,BMW
1990,146,0,EMW
1990,147,0,AFM
1990,148,0,Frazer Nash
1990,149,0,Sherman
1990,150,0,Deidt
1990,151,0,ERA
1990,152,0,Aston Butterworth
1990,153,0,Cisitalia
1990,154,0,Talbot-Lago
1990,155,0,Hall
1990,156,0,Marchese
1990,157,0,Langley
1990,158,0,Rae
1990,159,0,Olson
1990,160,0,Wetteroth
1990,161,0,Adams
1990,162,0,Snowberger
1990,163,0,Milano
1990,164,0,HRT
1990,165,0,
1990,166,0,Virgin
1990,168,0,Cooper-OSCA
1990,169,0,Cooper-Borgward
1990,171,0,Cooper-Castellotti
1990,173,0,Lotus-Maserati
1990,174,0,De Tomaso-Osca
1990,175,0,De Tomaso-Alfa Romeo
1990,176,0,Lotus-BRM
1990,177,0,Lotus-Borgward
1990,178,0,Cooper-Alfa Romeo
1990,179,0,De Tomaso-Ferrari
1990,181,0,Brabham-BRM
1990,182,0,Brabham-Ford
1990,183,0,Brabham-Climax
1990,184,0,LDS-Climax
1990,185,0,LDS-Alfa Romeo
1990,186,0,Cooper-Ford
1990,187,0,McLaren-Ford
1990,188,0,McLaren-Serenissima
1990,189,0,Eagle-Climax
1990,190,0,Eagle-Weslake
1990,192,0,Cooper-Ferrari
1990,193,0,Cooper-ATS
1990,194,0,McLaren-BRM
1990,195,0,Cooper-BRM
1990,196,0,Matra-Ford
1991,1,116,McLaren
1991,6,93,Ferrari
1991,3,54,Williams
1991,32,44,Team Lotus
1991,172,23,Lotus-Climax
1991,170,20,Cooper-Climax
1991,25,16,Tyrrell
1991,191,16,Brabham-Repco
1991,66,14,BRM
1991,180,12,Lotus-Ford
1991,4,11,Renault
1991,34,6,Brabham
1991,27,4,Ligier
1991,87,4,Cooper
1991,37,3,March
1991,118,3,Vanwall
1991,59,1,Wolf
1991,167,1,Cooper-Maserati
1991,2,0,BMW Sauber
1991,5,0,Toro Rosso
1991,7,0,Toyota
1991,8,0,Super Aguri
1991,9,0,Red Bull
1991,10,0,Force India
1991,11,0,Honda
1991,12,0,Spyker
1991,13,0,MF1
1991,14,0,Spyker MF1
1991,15,0,Sauber
1991,16,0,BAR
1991,17,0,Jordan
1991,18,0,Minardi
1991,19,0,Jaguar
1991,20,0,Prost
1991,21,0,Arrows
1991,22,0,Benetton
1991,23,0,Brawn
1991,24,0,Stewart
1991,26,0,Lola
1991,28,0,Forti
1991,29,0,Footwork
1991,30,0,Pacific
1991,31,0,Simtek
1991,33,0,Larrousse
1991,35,0,Dallara
1991,36,0,Fondmetal
1991,38,0,Andrea Moda
1991,39,0,AGS
1991,40,0,Lambo
1991,41,0,Leyton House
1991,42,0,Coloni
1991,43,0,
1991,44,0,Euro Brun
1991,45,0,Osella
1991,46,0,Onyx
1991,47,0,Life
1991,48,0,Rial
1991,49,0,Zakspeed
1991,50,0,RAM
1991,51,0,Alfa Romeo
1991,52,0,Spirit
1991,53,0,Toleman
1991,54,0,ATS
1991,55,0,Theodore
1991,56,0,Fittipaldi
1991,57,0,Ensign
1991,58,0,Shadow
1991,60,0,Merzario
1991,61,0,Kauhsen
1991,62,0,Rebaque
1991,63,0,Surtees
1991,64,0,Hesketh
1991,65,0,Martini
1991,67,0,Penske
1991,68,0,LEC
1991,69,0,McGuire
1991,70,0,Boro
1991,71,0,Apollon
1991,72,0,Kojima
1991,73,0,Parnelli
1991,74,0,Maki
1991,75,0,Embassy Hill
1991,76,0,Lyncar
1991,77,0,Trojan
1991,78,0,Amon
1991,79,0,Token
1991,80,0,Iso Marlboro
1991,81,0,Tecno
1991,82,0,Matra
1991,83,0,Politoys
1991,84,0,Connew
1991,85,0,Bellasi
1991,86,0,De Tomaso
1991,88,0,Eagle
1991,89,0,LDS
1991,90,0,Protos
1991,91,0,Shannon
1991,92,0,Scirocco
1991,93,0,RE
1991,94,0,BRP
1991,95,0,Porsche
1991,96,0,Derrington
1991,97,0,Gilby
1991,98,0,Stebro
1991,99,0,Emeryson
1991,100,0,ENB
1991,101,0,JBW
1991,102,0,Ferguson
1991,103,0,MBM
1991,104,0,Behra-Porsche
1991,105,0,Maserati
1991,106,0,Scarab
1991,107,0,Watson
1991,108,0,Epperly
1991,109,0,Phillips
1991,110,0,Lesovsky
1991,111,0,Trevis
1991,112,0,Meskowski
1991,113,0,Kurtis Kraft
1991,114,0,Kuzma
1991,115,0,Christensen
1991,116,0,Ewing
1991,117,0,Aston Martin
1991,119,0,Moore
1991,120,0,Dunn
1991,121,0,Elder
1991,122,0,Sutton
1991,123,0,Fry
1991,124,0,Tec-Mec
1991,125,0,Connaught
1991,126,0,Alta
1991,127,0,OSCA
1991,128,0,Gordini
1991,129,0,Stevens
1991,130,0,Bugatti
1991,131,0,Mercedes
1991,132,0,Lancia
1991,133,0,HWM
1991,134,0,Schroeder
1991,135,0,Pawl
1991,136,0,Pankratz
1991,137,0,Arzani-Volpini
1991,138,0,Nichels
1991,139,0,Bromme
1991,140,0,Klenk
1991,141,0,Simca
1991,142,0,Turner
1991,143,0,Del Roy
1991,144,0,Veritas
1991,145,0,BMW
1991,146,0,EMW
1991,147,0,AFM
1991,148,0,Frazer Nash
1991,149,0,Sherman
1991,150,0,Deidt
1991,151,0,ERA
1991,152,0,Aston Butterworth
1991,153,0,Cisitalia
1991,154,0,Talbot-Lago
1991,155,0,Hall
1991,156,0,Marchese
1991,157,0,Langley
1991,158,0,Rae
1991,159,0,Olson
1991,160,0,Wetteroth
1991,161,0,Adams
1991,162,0,Snowberger
1991,163,0,Milano
1991,164,0,HRT
1991,165,0,
1991,166,0,Virgin
1991,168,0,Cooper-OSCA
1991,169,0,Cooper-Borgward
1991,171,0,Cooper-Castellotti
1991,173,0,Lotus-Maserati
1991,174,0,De Tomaso-Osca
1991,175,0,De Tomaso-Alfa Romeo
1991,176,0,Lotus-BRM
1991,177,0,Lotus-Borgward
1991,178,0,Cooper-Alfa Romeo
1991,179,0,De Tomaso-Ferrari
1991,181,0,Brabham-BRM
1991,182,0,Brabham-Ford
1991,183,0,Brabham-Climax
1991,184,0,LDS-Climax
1991,185,0,LDS-Alfa Romeo
1991,186,0,Cooper-Ford
1991,187,0,McLaren-Ford
1991,188,0,McLaren-Serenissima
1991,189,0,Eagle-Climax
1991,190,0,Eagle-Weslake
1991,192,0,Cooper-Ferrari
1991,193,0,Cooper-ATS
1991,194,0,McLaren-BRM
1991,195,0,Cooper-BRM
1991,196,0,Matra-Ford
1992,1,116,McLaren
1992,6,93,Ferrari
1992,3,70,Williams
1992,32,44,Team Lotus
1992,172,23,Lotus-Climax
1992,170,20,Cooper-Climax
1992,25,16,Tyrrell
1992,191,16,Brabham-Repco
1992,66,14,BRM
1992,180,12,Lotus-Ford
1992,4,11,Renault
1992,34,6,Brabham
1992,27,4,Ligier
1992,87,4,Cooper
1992,37,3,March
1992,118,3,Vanwall
1992,59,1,Wolf
1992,167,1,Cooper-Maserati
1992,2,0,BMW Sauber
1992,5,0,Toro Rosso
1992,7,0,Toyota
1992,8,0,Super Aguri
1992,9,0,Red Bull
1992,10,0,Force India
1992,11,0,Honda
1992,12,0,Spyker
1992,13,0,MF1
1992,14,0,Spyker MF1
1992,15,0,Sauber
1992,16,0,BAR
1992,17,0,Jordan
1992,18,0,Minardi
1992,19,0,Jaguar
1992,20,0,Prost
1992,21,0,Arrows
1992,22,0,Benetton
1992,23,0,Brawn
1992,24,0,Stewart
1992,26,0,Lola
1992,28,0,Forti
1992,29,0,Footwork
1992,30,0,Pacific
1992,31,0,Simtek
1992,33,0,Larrousse
1992,35,0,Dallara
1992,36,0,Fondmetal
1992,38,0,Andrea Moda
1992,39,0,AGS
1992,40,0,Lambo
1992,41,0,Leyton House
1992,42,0,Coloni
1992,43,0,
1992,44,0,Euro Brun
1992,45,0,Osella
1992,46,0,Onyx
1992,47,0,Life
1992,48,0,Rial
1992,49,0,Zakspeed
1992,50,0,RAM
1992,51,0,Alfa Romeo
1992,52,0,Spirit
1992,53,0,Toleman
1992,54,0,ATS
1992,55,0,Theodore
1992,56,0,Fittipaldi
1992,57,0,Ensign
1992,58,0,Shadow
1992,60,0,Merzario
1992,61,0,Kauhsen
1992,62,0,Rebaque
1992,63,0,Surtees
1992,64,0,Hesketh
1992,65,0,Martini
1992,67,0,Penske
1992,68,0,LEC
1992,69,0,McGuire
1992,70,0,Boro
1992,71,0,Apollon
1992,72,0,Kojima
1992,73,0,Parnelli
1992,74,0,Maki
1992,75,0,Embassy Hill
1992,76,0,Lyncar
1992,77,0,Trojan
1992,78,0,Amon
1992,79,0,Token
1992,80,0,Iso Marlboro
1992,81,0,Tecno
1992,82,0,Matra
1992,83,0,Politoys
1992,84,0,Connew
1992,85,0,Bellasi
1992,86,0,De Tomaso
1992,88,0,Eagle
1992,89,0,LDS
1992,90,0,Protos
1992,91,0,Shannon
1992,92,0,Scirocco
1992,93,0,RE
1992,94,0,BRP
1992,95,0,Porsche
1992,96,0,Derrington
1992,97,0,Gilby
1992,98,0,Stebro
1992,99,0,Emeryson
1992,100,0,ENB
1992,101,0,JBW
1992,102,0,Ferguson
1992,103,0,MBM
1992,104,0,Behra-Porsche
1992,105,0,Maserati
1992,106,0,Scarab
1992,107,0,Watson
1992,108,0,Epperly
1992,109,0,Phillips
1992,110,0,Lesovsky
1992,111,0,Trevis
1992,112,0,Meskowski
1992,113,0,Kurtis Kraft
1992,114,0,Kuzma
1992,115,0,Christensen
1992,116,0,Ewing
1992,117,0,Aston Martin
1992,119,0,Moore
1992,120,0,Dunn
1992,121,0,Elder
1992,122,0,Sutton
1992,123,0,Fry
1992,124,0,Tec-Mec
1992,125,0,Connaught
1992,126,0,Alta
1992,127,0,OSCA
1992,128,0,Gordini
1992,129,0,Stevens
1992,130,0,Bugatti
1992,131,0,Mercedes
1992,132,0,Lancia
1992,133,0,HWM
1992,134,0,Schroeder
1992,135,0,Pawl
1992,136,0,Pankratz
1992,137,0,Arzani-Volpini
1992,138,0,Nichels
1992,139,0,Bromme
1992,140,0,Klenk
1992,141,0,Simca
1992,142,0,Turner
1992,143,0,Del Roy
1992,144,0,Veritas
1992,145,0,BMW
1992,146,0,EMW
1992,147,0,AFM
1992,148,0,Frazer Nash
1992,149,0,Sherman
1992,150,0,Deidt
1992,151,0,ERA
1992,152,0,Aston Butterworth
1992,153,0,Cisitalia
1992,154,0,Talbot-Lago
1992,155,0,Hall
1992,156,0,Marchese
1992,157,0,Langley
1992,158,0,Rae
1992,159,0,Olson
1992,160,0,Wetteroth
1992,161,0,Adams
1992,162,0,Snowberger
1992,163,0,Milano
1992,164,0,HRT
1992,165,0,
1992,166,0,Virgin
1992,168,0,Cooper-OSCA
1992,169,0,Cooper-Borgward
1992,171,0,Cooper-Castellotti
1992,173,0,Lotus-Maserati
1992,174,0,De Tomaso-Osca
1992,175,0,De Tomaso-Alfa Romeo
1992,176,0,Lotus-BRM
1992,177,0,Lotus-Borgward
1992,178,0,Cooper-Alfa Romeo
1992,179,0,De Tomaso-Ferrari
1992,181,0,Brabham-BRM
1992,182,0,Brabham-Ford
1992,183,0,Brabham-Climax
1992,184,0,LDS-Climax
1992,185,0,LDS-Alfa Romeo
1992,186,0,Cooper-Ford
1992,187,0,McLaren-Ford
1992,188,0,McLaren-Serenissima
1992,189,0,Eagle-Climax
1992,190,0,Eagle-Weslake
1992,192,0,Cooper-Ferrari
1992,193,0,Cooper-ATS
1992,194,0,McLaren-BRM
1992,195,0,Cooper-BRM
1992,196,0,Matra-Ford
1993,1,118,McLaren
1993,6,93,Ferrari
1993,3,84,Williams
1993,32,44,Team Lotus
1993,172,23,Lotus-Climax
1993,170,20,Cooper-Climax
1993,25,16,Tyrrell
1993,191,16,Brabham-Repco
1993,66,14,BRM
1993,180,12,Lotus-Ford
1993,4,11,Renault
1993,34,6,Brabham
1993,27,4,Ligier
1993,87,4,Cooper
1993,37,3,March
1993,118,3,Vanwall
1993,59,1,Wolf
1993,167,1,Cooper-Maserati
1993,2,0,BMW Sauber
1993,5,0,Toro Rosso
1993,7,0,Toyota
1993,8,0,Super Aguri
1993,9,0,Red Bull
1993,10,0,Force India
1993,11,0,Honda
1993,12,0,Spyker
1993,13,0,MF1
1993,14,0,Spyker MF1
1993,15,0,Sauber
1993,16,0,BAR
1993,17,0,Jordan
1993,18,0,Minardi
1993,19,0,Jaguar
1993,20,0,Prost
1993,21,0,Arrows
1993,22,0,Benetton
1993,23,0,Brawn
1993,24,0,Stewart
1993,26,0,Lola
1993,28,0,Forti
1993,29,0,Footwork
1993,30,0,Pacific
1993,31,0,Simtek
1993,33,0,Larrousse
1993,35,0,Dallara
1993,36,0,Fondmetal
1993,38,0,Andrea Moda
1993,39,0,AGS
1993,40,0,Lambo
1993,41,0,Leyton House
1993,42,0,Coloni
1993,43,0,
1993,44,0,Euro Brun
1993,45,0,Osella
1993,46,0,Onyx
1993,47,0,Life
1993,48,0,Rial
1993,49,0,Zakspeed
1993,50,0,RAM
1993,51,0,Alfa Romeo
1993,52,0,Spirit
1993,53,0,Toleman
1993,54,0,ATS
1993,55,0,Theodore
1993,56,0,Fittipaldi
1993,57,0,Ensign
1993,58,0,Shadow
1993,60,0,Merzario
1993,61,0,Kauhsen
1993,62,0,Rebaque
1993,63,0,Surtees
1993,64,0,Hesketh
1993,65,0,Martini
1993,67,0,Penske
1993,68,0,LEC
1993,69,0,McGuire
1993,70,0,Boro
1993,71,0,Apollon
1993,72,0,Kojima
1993,73,0,Parnelli
1993,74,0,Maki
1993,75,0,Embassy Hill
1993,76,0,Lyncar
1993,77,0,Trojan
1993,78,0,Amon
1993,79,0,Token
1993,80,0,Iso Marlboro
1993,81,0,Tecno
1993,82,0,Matra
1993,83,0,Politoys
1993,84,0,Connew
1993,85,0,Bellasi
1993,86,0,De Tomaso
1993,88,0,Eagle
1993,89,0,LDS
1993,90,0,Protos
1993,91,0,Shannon
1993,92,0,Scirocco
1993,93,0,RE
1993,94,0,BRP
1993,95,0,Porsche
1993,96,0,Derrington
1993,97,0,Gilby
1993,98,0,Stebro
1993,99,0,Emeryson
1993,100,0,ENB
1993,101,0,JBW
1993,102,0,Ferguson
1993,103,0,MBM
1993,104,0,Behra-Porsche
1993,105,0,Maserati
1993,106,0,Scarab
1993,107,0,Watson
1993,108,0,Epperly
1993,109,0,Phillips
1993,110,0,Lesovsky
1993,111,0,Trevis
1993,112,0,Meskowski
1993,113,0,Kurtis Kraft
1993,114,0,Kuzma
1993,115,0,Christensen
1993,116,0,Ewing
1993,117,0,Aston Martin
1993,119,0,Moore
1993,120,0,Dunn
1993,121,0,Elder
1993,122,0,Sutton
1993,123,0,Fry
1993,124,0,Tec-Mec
1993,125,0,Connaught
1993,126,0,Alta
1993,127,0,OSCA
1993,128,0,Gordini
1993,129,0,Stevens
1993,130,0,Bugatti
1993,131,0,Mercedes
1993,132,0,Lancia
1993,133,0,HWM
1993,134,0,Schroeder
1993,135,0,Pawl
1993,136,0,Pankratz
1993,137,0,Arzani-Volpini
1993,138,0,Nichels
1993,139,0,Bromme
1993,140,0,Klenk
1993,141,0,Simca
1993,142,0,Turner
1993,143,0,Del Roy
1993,144,0,Veritas
1993,145,0,BMW
1993,146,0,EMW
1993,147,0,AFM
1993,148,0,Frazer Nash
1993,149,0,Sherman
1993,150,0,Deidt
1993,151,0,ERA
1993,152,0,Aston Butterworth
1993,153,0,Cisitalia
1993,154,0,Talbot-Lago
1993,155,0,Hall
1993,156,0,Marchese
1993,157,0,Langley
1993,158,0,Rae
1993,159,0,Olson
1993,160,0,Wetteroth
1993,161,0,Adams
1993,162,0,Snowberger
1993,163,0,Milano
1993,164,0,HRT
1993,165,0,
1993,166,0,Virgin
1993,168,0,Cooper-OSCA
1993,169,0,Cooper-Borgward
1993,171,0,Cooper-Castellotti
1993,173,0,Lotus-Maserati
1993,174,0,De Tomaso-Osca
1993,175,0,De Tomaso-Alfa Romeo
1993,176,0,Lotus-BRM
1993,177,0,Lotus-Borgward
1993,178,0,Cooper-Alfa Romeo
1993,179,0,De Tomaso-Ferrari
1993,181,0,Brabham-BRM
1993,182,0,Brabham-Ford
1993,183,0,Brabham-Climax
1993,184,0,LDS-Climax
1993,185,0,LDS-Alfa Romeo
1993,186,0,Cooper-Ford
1993,187,0,McLaren-Ford
1993,188,0,McLaren-Serenissima
1993,189,0,Eagle-Climax
1993,190,0,Eagle-Weslake
1993,192,0,Cooper-Ferrari
1993,193,0,Cooper-ATS
1993,194,0,McLaren-BRM
1993,195,0,Cooper-BRM
1993,196,0,Matra-Ford
1994,1,118,McLaren
1994,6,93,Ferrari
1994,3,87,Williams
1994,32,44,Team Lotus
1994,172,23,Lotus-Climax
1994,170,20,Cooper-Climax
1994,25,16,Tyrrell
1994,191,16,Brabham-Repco
1994,66,14,BRM
1994,22,13,Benetton
1994,180,12,Lotus-Ford
1994,4,11,Renault
1994,34,6,Brabham
1994,27,4,Ligier
1994,87,4,Cooper
1994,37,3,March
1994,118,3,Vanwall
1994,59,1,Wolf
1994,167,1,Cooper-Maserati
1994,2,0,BMW Sauber
1994,5,0,Toro Rosso
1994,7,0,Toyota
1994,8,0,Super Aguri
1994,9,0,Red Bull
1994,10,0,Force India
1994,11,0,Honda
1994,12,0,Spyker
1994,13,0,MF1
1994,14,0,Spyker MF1
1994,15,0,Sauber
1994,16,0,BAR
1994,17,0,Jordan
1994,18,0,Minardi
1994,19,0,Jaguar
1994,20,0,Prost
1994,21,0,Arrows
1994,23,0,Brawn
1994,24,0,Stewart
1994,26,0,Lola
1994,28,0,Forti
1994,29,0,Footwork
1994,30,0,Pacific
1994,31,0,Simtek
1994,33,0,Larrousse
1994,35,0,Dallara
1994,36,0,Fondmetal
1994,38,0,Andrea Moda
1994,39,0,AGS
1994,40,0,Lambo
1994,41,0,Leyton House
1994,42,0,Coloni
1994,43,0,
1994,44,0,Euro Brun
1994,45,0,Osella
1994,46,0,Onyx
1994,47,0,Life
1994,48,0,Rial
1994,49,0,Zakspeed
1994,50,0,RAM
1994,51,0,Alfa Romeo
1994,52,0,Spirit
1994,53,0,Toleman
1994,54,0,ATS
1994,55,0,Theodore
1994,56,0,Fittipaldi
1994,57,0,Ensign
1994,58,0,Shadow
1994,60,0,Merzario
1994,61,0,Kauhsen
1994,62,0,Rebaque
1994,63,0,Surtees
1994,64,0,Hesketh
1994,65,0,Martini
1994,67,0,Penske
1994,68,0,LEC
1994,69,0,McGuire
1994,70,0,Boro
1994,71,0,Apollon
1994,72,0,Kojima
1994,73,0,Parnelli
1994,74,0,Maki
1994,75,0,Embassy Hill
1994,76,0,Lyncar
1994,77,0,Trojan
1994,78,0,Amon
1994,79,0,Token
1994,80,0,Iso Marlboro
1994,81,0,Tecno
1994,82,0,Matra
1994,83,0,Politoys
1994,84,0,Connew
1994,85,0,Bellasi
1994,86,0,De Tomaso
1994,88,0,Eagle
1994,89,0,LDS
1994,90,0,Protos
1994,91,0,Shannon
1994,92,0,Scirocco
1994,93,0,RE
1994,94,0,BRP
1994,95,0,Porsche
1994,96,0,Derrington
1994,97,0,Gilby
1994,98,0,Stebro
1994,99,0,Emeryson
1994,100,0,ENB
1994,101,0,JBW
1994,102,0,Ferguson
1994,103,0,MBM
1994,104,0,Behra-Porsche
1994,105,0,Maserati
1994,106,0,Scarab
1994,107,0,Watson
1994,108,0,Epperly
1994,109,0,Phillips
1994,110,0,Lesovsky
1994,111,0,Trevis
1994,112,0,Meskowski
1994,113,0,Kurtis Kraft
1994,114,0,Kuzma
1994,115,0,Christensen
1994,116,0,Ewing
1994,117,0,Aston Martin
1994,119,0,Moore
1994,120,0,Dunn
1994,121,0,Elder
1994,122,0,Sutton
1994,123,0,Fry
1994,124,0,Tec-Mec
1994,125,0,Connaught
1994,126,0,Alta
1994,127,0,OSCA
1994,128,0,Gordini
1994,129,0,Stevens
1994,130,0,Bugatti
1994,131,0,Mercedes
1994,132,0,Lancia
1994,133,0,HWM
1994,134,0,Schroeder
1994,135,0,Pawl
1994,136,0,Pankratz
1994,137,0,Arzani-Volpini
1994,138,0,Nichels
1994,139,0,Bromme
1994,140,0,Klenk
1994,141,0,Simca
1994,142,0,Turner
1994,143,0,Del Roy
1994,144,0,Veritas
1994,145,0,BMW
1994,146,0,EMW
1994,147,0,AFM
1994,148,0,Frazer Nash
1994,149,0,Sherman
1994,150,0,Deidt
1994,151,0,ERA
1994,152,0,Aston Butterworth
1994,153,0,Cisitalia
1994,154,0,Talbot-Lago
1994,155,0,Hall
1994,156,0,Marchese
1994,157,0,Langley
1994,158,0,Rae
1994,159,0,Olson
1994,160,0,Wetteroth
1994,161,0,Adams
1994,162,0,Snowberger
1994,163,0,Milano
1994,164,0,HRT
1994,165,0,
1994,166,0,Virgin
1994,168,0,Cooper-OSCA
1994,169,0,Cooper-Borgward
1994,171,0,Cooper-Castellotti
1994,173,0,Lotus-Maserati
1994,174,0,De Tomaso-Osca
1994,175,0,De Tomaso-Alfa Romeo
1994,176,0,Lotus-BRM
1994,177,0,Lotus-Borgward
1994,178,0,Cooper-Alfa Romeo
1994,179,0,De Tomaso-Ferrari
1994,181,0,Brabham-BRM
1994,182,0,Brabham-Ford
1994,183,0,Brabham-Climax
1994,184,0,LDS-Climax
1994,185,0,LDS-Alfa Romeo
1994,186,0,Cooper-Ford
1994,187,0,McLaren-Ford
1994,188,0,McLaren-Serenissima
1994,189,0,Eagle-Climax
1994,190,0,Eagle-Weslake
1994,192,0,Cooper-Ferrari
1994,193,0,Cooper-ATS
1994,194,0,McLaren-BRM
1994,195,0,Cooper-BRM
1994,196,0,Matra-Ford
1995,1,118,McLaren
1995,6,93,Ferrari
1995,3,88,Williams
1995,32,44,Team Lotus
1995,22,29,Benetton
1995,172,23,Lotus-Climax
1995,170,20,Cooper-Climax
1995,25,16,Tyrrell
1995,191,16,Brabham-Repco
1995,66,14,BRM
1995,180,12,Lotus-Ford
1995,4,11,Renault
1995,34,6,Brabham
1995,27,4,Ligier
1995,87,4,Cooper
1995,37,3,March
1995,118,3,Vanwall
1995,59,1,Wolf
1995,167,1,Cooper-Maserati
1995,2,0,BMW Sauber
1995,5,0,Toro Rosso
1995,7,0,Toyota
1995,8,0,Super Aguri
1995,9,0,Red Bull
1995,10,0,Force India
1995,11,0,Honda
1995,12,0,Spyker
1995,13,0,MF1
1995,14,0,Spyker MF1
1995,15,0,Sauber
1995,16,0,BAR
1995,17,0,Jordan
1995,18,0,Minardi
1995,19,0,Jaguar
1995,20,0,Prost
1995,21,0,Arrows
1995,23,0,Brawn
1995,24,0,Stewart
1995,26,0,Lola
1995,28,0,Forti
1995,29,0,Footwork
1995,30,0,Pacific
1995,31,0,Simtek
1995,33,0,Larrousse
1995,35,0,Dallara
1995,36,0,Fondmetal
1995,38,0,Andrea Moda
1995,39,0,AGS
1995,40,0,Lambo
1995,41,0,Leyton House
1995,42,0,Coloni
1995,43,0,
1995,44,0,Euro Brun
1995,45,0,Osella
1995,46,0,Onyx
1995,47,0,Life
1995,48,0,Rial
1995,49,0,Zakspeed
1995,50,0,RAM
1995,51,0,Alfa Romeo
1995,52,0,Spirit
1995,53,0,Toleman
1995,54,0,ATS
1995,55,0,Theodore
1995,56,0,Fittipaldi
1995,57,0,Ensign
1995,58,0,Shadow
1995,60,0,Merzario
1995,61,0,Kauhsen
1995,62,0,Rebaque
1995,63,0,Surtees
1995,64,0,Hesketh
1995,65,0,Martini
1995,67,0,Penske
1995,68,0,LEC
1995,69,0,McGuire
1995,70,0,Boro
1995,71,0,Apollon
1995,72,0,Kojima
1995,73,0,Parnelli
1995,74,0,Maki
1995,75,0,Embassy Hill
1995,76,0,Lyncar
1995,77,0,Trojan
1995,78,0,Amon
1995,79,0,Token
1995,80,0,Iso Marlboro
1995,81,0,Tecno
1995,82,0,Matra
1995,83,0,Politoys
1995,84,0,Connew
1995,85,0,Bellasi
1995,86,0,De Tomaso
1995,88,0,Eagle
1995,89,0,LDS
1995,90,0,Protos
1995,91,0,Shannon
1995,92,0,Scirocco
1995,93,0,RE
1995,94,0,BRP
1995,95,0,Porsche
1995,96,0,Derrington
1995,97,0,Gilby
1995,98,0,Stebro
1995,99,0,Emeryson
1995,100,0,ENB
1995,101,0,JBW
1995,102,0,Ferguson
1995,103,0,MBM
1995,104,0,Behra-Porsche
1995,105,0,Maserati
1995,106,0,Scarab
1995,107,0,Watson
1995,108,0,Epperly
1995,109,0,Phillips
1995,110,0,Lesovsky
1995,111,0,Trevis
1995,112,0,Meskowski
1995,113,0,Kurtis Kraft
1995,114,0,Kuzma
1995,115,0,Christensen
1995,116,0,Ewing
1995,117,0,Aston Martin
1995,119,0,Moore
1995,120,0,Dunn
1995,121,0,Elder
1995,122,0,Sutton
1995,123,0,Fry
1995,124,0,Tec-Mec
1995,125,0,Connaught
1995,126,0,Alta
1995,127,0,OSCA
1995,128,0,Gordini
1995,129,0,Stevens
1995,130,0,Bugatti
1995,131,0,Mercedes
1995,132,0,Lancia
1995,133,0,HWM
1995,134,0,Schroeder
1995,135,0,Pawl
1995,136,0,Pankratz
1995,137,0,Arzani-Volpini
1995,138,0,Nichels
1995,139,0,Bromme
1995,140,0,Klenk
1995,141,0,Simca
1995,142,0,Turner
1995,143,0,Del Roy
1995,144,0,Veritas
1995,145,0,BMW
1995,146,0,EMW
1995,147,0,AFM
1995,148,0,Frazer Nash
1995,149,0,Sherman
1995,150,0,Deidt
1995,151,0,ERA
1995,152,0,Aston Butterworth
1995,153,0,Cisitalia
1995,154,0,Talbot-Lago
1995,155,0,Hall
1995,156,0,Marchese
1995,157,0,Langley
1995,158,0,Rae
1995,159,0,Olson
1995,160,0,Wetteroth
1995,161,0,Adams
1995,162,0,Snowberger
1995,163,0,Milano
1995,164,0,HRT
1995,165,0,
1995,166,0,Virgin
1995,168,0,Cooper-OSCA
1995,169,0,Cooper-Borgward
1995,171,0,Cooper-Castellotti
1995,173,0,Lotus-Maserati
1995,174,0,De Tomaso-Osca
1995,175,0,De Tomaso-Alfa Romeo
1995,176,0,Lotus-BRM
1995,177,0,Lotus-Borgward
1995,178,0,Cooper-Alfa Romeo
1995,179,0,De Tomaso-Ferrari
1995,181,0,Brabham-BRM
1995,182,0,Brabham-Ford
1995,183,0,Brabham-Climax
1995,184,0,LDS-Climax
1995,185,0,LDS-Alfa Romeo
1995,186,0,Cooper-Ford
1995,187,0,McLaren-Ford
1995,188,0,McLaren-Serenissima
1995,189,0,Eagle-Climax
1995,190,0,Eagle-Weslake
1995,192,0,Cooper-Ferrari
1995,193,0,Cooper-ATS
1995,194,0,McLaren-BRM
1995,195,0,Cooper-BRM
1995,196,0,Matra-Ford
1996,1,118,McLaren
1996,3,104,Williams
1996,6,93,Ferrari
1996,32,44,Team Lotus
1996,22,29,Benetton
1996,172,23,Lotus-Climax
1996,170,20,Cooper-Climax
1996,25,16,Tyrrell
1996,191,16,Brabham-Repco
1996,66,14,BRM
1996,180,12,Lotus-Ford
1996,4,11,Renault
